effect,group,term,estimate,std.error,statistic,df,p.value,warnings,n_subj,n_ingroup,n_outgroup,beta_0,beta_1,omega_0,tau_0,tau_1,rho,sigma
fixed,NA,(Intercept),790.5790348136752,11.98898389627547,65.94212167215261,42.96421914537347,8.257303986245163e-45,,50,10,10,800,50,40,80,40,0.2,200
fixed,NA,X_i,105.90371181077691,14.698688691176574,7.204976854455697,16.989309169630193,1.4775935146777717e-6,,50,10,10,800,50,40,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),68.06477800273879,NA,NA,NA,NA,,50,10,10,800,50,40,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,0.6215988826551333,NA,NA,NA,NA,,50,10,10,800,50,40,80,40,0.2,200
ran_pars,subj_id,sd__X_i,24.22150918551669,NA,NA,NA,NA,,50,10,10,800,50,40,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),16.204889296853008,NA,NA,NA,NA,,50,10,10,800,50,40,80,40,0.2,200
ran_pars,Residual,sd__Observation,194.80639855442934,NA,NA,NA,NA,,50,10,10,800,50,40,80,40,0.2,200
fixed,NA,(Intercept),812.7700750252477,15.821910124716316,51.36990847619421,51.0042037408078,1.3557665820548683e-45,,50,10,10,800,50,40,100,40,0.2,200
fixed,NA,X_i,54.09553937826531,18.020086963125745,3.001957731333942,18.48699198947924,0.007490358105987975,,50,10,10,800,50,40,100,40,0.2,200
ran_pars,subj_id,sd__(Intercept),92.78738056075966,NA,NA,NA,NA,,50,10,10,800,50,40,100,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,-0.35724068464712044,NA,NA,NA,NA,,50,10,10,800,50,40,100,40,0.2,200
ran_pars,subj_id,sd__X_i,24.64955728446442,NA,NA,NA,NA,,50,10,10,800,50,40,100,40,0.2,200
ran_pars,item_id,sd__(Intercept),27.46185374619758,NA,NA,NA,NA,,50,10,10,800,50,40,100,40,0.2,200
ran_pars,Residual,sd__Observation,201.08508052358334,NA,NA,NA,NA,,50,10,10,800,50,40,100,40,0.2,200
fixed,NA,(Intercept),830.6008426582902,13.878327029542953,59.84877290253938,20.6788253840112,1.1710320339870703e-24,,50,10,10,800,50,60,20,40,0.2,200
fixed,NA,X_i,36.2404058051477,27.483336589572108,1.3186319531122088,20.21266649844389,0.20203881767829668,,50,10,10,800,50,60,20,40,0.2,200
ran_pars,subj_id,sd__(Intercept),16.10457108424976,NA,NA,NA,NA,,50,10,10,800,50,60,20,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,1,NA,NA,NA,NA,,50,10,10,800,50,60,20,40,0.2,200
ran_pars,subj_id,sd__X_i,16.808513206929305,NA,NA,NA,NA,,50,10,10,800,50,60,20,40,0.2,200
ran_pars,item_id,sd__(Intercept),54.10584409824368,NA,NA,NA,NA,,50,10,10,800,50,60,20,40,0.2,200
ran_pars,Residual,sd__Observation,202.6047844045597,NA,NA,NA,NA,,50,10,10,800,50,60,20,40,0.2,200
fixed,NA,(Intercept),822.2943893199733,17.598160832285302,46.726154917927865,29.642214120525143,2.5360205741732044e-29,,50,10,10,800,50,60,40,40,0.2,200
fixed,NA,X_i,22.2304715274296,31.868132651696655,0.6975768480192407,21.365345506676377,0.49296400104092364,,50,10,10,800,50,60,40,40,0.2,200
ran_pars,subj_id,sd__(Intercept),57.26316388454365,NA,NA,NA,NA,,50,10,10,800,50,60,40,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,0.9999999272788357,NA,NA,NA,NA,,50,10,10,800,50,60,40,40,0.2,200
ran_pars,subj_id,sd__X_i,44.22805390002835,NA,NA,NA,NA,,50,10,10,800,50,60,40,40,0.2,200
ran_pars,item_id,sd__(Intercept),63.60767931041527,NA,NA,NA,NA,,50,10,10,800,50,60,40,40,0.2,200
ran_pars,Residual,sd__Observation,204.4921087836423,NA,NA,NA,NA,,50,10,10,800,50,60,40,40,0.2,200
fixed,NA,(Intercept),796.8132746142987,15.072410173300904,52.86568408453777,39.56136310758899,2.551057932962818e-38,,50,10,10,800,50,60,60,40,0.2,200
fixed,NA,X_i,49.66319202618318,24.725204495035406,2.008605916127209,22.69522927272792,0.056622416941008,,50,10,10,800,50,60,60,40,0.2,200
ran_pars,subj_id,sd__(Intercept),66.59444324516693,NA,NA,NA,NA,,50,10,10,800,50,60,60,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,-0.14719129104082548,NA,NA,NA,NA,,50,10,10,800,50,60,60,40,0.2,200
ran_pars,subj_id,sd__X_i,53.57757613177718,NA,NA,NA,NA,,50,10,10,800,50,60,60,40,0.2,200
ran_pars,item_id,sd__(Intercept),44.770280701475755,NA,NA,NA,NA,,50,10,10,800,50,60,60,40,0.2,200
ran_pars,Residual,sd__Observation,195.60738560980295,NA,NA,NA,NA,,50,10,10,800,50,60,60,40,0.2,200
fixed,NA,(Intercept),809.0845446860317,17.075158375943584,47.3837212441856,44.614409083967246,8.437464295128683e-40,,50,10,10,800,50,60,80,40,0.2,200
fixed,NA,X_i,78.42526720614698,26.07498866437964,3.0076817372995333,21.466971653420593,0.0065950148432860215,,50,10,10,800,50,60,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),81.2514122237487,NA,NA,NA,NA,,50,10,10,800,50,60,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,0.36335466815576384,NA,NA,NA,NA,,50,10,10,800,50,60,80,40,0.2,200
ran_pars,subj_id,sd__X_i,45.718846585188025,NA,NA,NA,NA,,50,10,10,800,50,60,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),48.74354382390075,NA,NA,NA,NA,,50,10,10,800,50,60,80,40,0.2,200
ran_pars,Residual,sd__Observation,201.8131328007627,NA,NA,NA,NA,,50,10,10,800,50,60,80,40,0.2,200
fixed,NA,(Intercept),824.9504879157619,22.649097579916482,36.42310626306215,37.6862764457833,5.562431617350257e-31,,50,10,10,800,50,60,100,40,0.2,200
fixed,NA,X_i,62.51203703339389,38.22385195603629,1.6354196093395559,21.584360481167867,0.11646180043338676,,50,10,10,800,50,60,100,40,0.2,200
ran_pars,subj_id,sd__(Intercept),90.63597755121228,NA,NA,NA,NA,,50,10,10,800,50,60,100,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,0.05403678200690528,NA,NA,NA,NA,,50,10,10,800,50,60,100,40,0.2,200
ran_pars,subj_id,sd__X_i,57.58767565710722,NA,NA,NA,NA,,50,10,10,800,50,60,100,40,0.2,200
ran_pars,item_id,sd__(Intercept),78.73340303460708,NA,NA,NA,NA,,50,10,10,800,50,60,100,40,0.2,200
ran_pars,Residual,sd__Observation,196.81609431339834,NA,NA,NA,NA,,50,10,10,800,50,60,100,40,0.2,200
fixed,NA,(Intercept),802.3614975281671,13.02537444299534,61.59987960727327,20.440869426119434,1.076221358994879e-24,,50,10,10,800,50,80,20,40,0.2,200
fixed,NA,X_i,5.6725384055664865,26.352101813817626,0.2152594296137742,21.28564000554278,0.831614221168656,,50,10,10,800,50,80,20,40,0.2,200
ran_pars,subj_id,sd__(Intercept),15.076522750659247,NA,NA,NA,NA,,50,10,10,800,50,80,20,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,0.7677193255034094,NA,NA,NA,NA,,50,10,10,800,50,80,20,40,0.2,200
ran_pars,subj_id,sd__X_i,41.21642606107748,NA,NA,NA,NA,,50,10,10,800,50,80,20,40,0.2,200
ran_pars,item_id,sd__(Intercept),50.17150214379816,NA,NA,NA,NA,,50,10,10,800,50,80,20,40,0.2,200
ran_pars,Residual,sd__Observation,198.12967280787385,NA,NA,NA,NA,,50,10,10,800,50,80,20,40,0.2,200
fixed,NA,(Intercept),833.839583642551,20.66272362401172,40.35477601188855,24.4884204348665,6.420251361685446e-24,,50,10,10,800,50,80,40,40,0.2,200
fixed,NA,X_i,52.13101185032129,39.07608232550349,1.3340900302151666,19.991894737245698,0.19717343392940576,,50,10,10,800,50,80,40,40,0.2,200
ran_pars,subj_id,sd__(Intercept),47.56082623891801,NA,NA,NA,NA,,50,10,10,800,50,80,40,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,-1,NA,NA,NA,NA,,50,10,10,800,50,80,40,40,0.2,200
ran_pars,subj_id,sd__X_i,2.347286334196411,NA,NA,NA,NA,,50,10,10,800,50,80,40,40,0.2,200
ran_pars,item_id,sd__(Intercept),82.8635101915098,NA,NA,NA,NA,,50,10,10,800,50,80,40,40,0.2,200
ran_pars,Residual,sd__Observation,195.93222718277394,NA,NA,NA,NA,,50,10,10,800,50,80,40,40,0.2,200
fixed,NA,(Intercept),789.5701995067809,19.802373681421034,39.87250277210811,30.451475947386097,7.605691195529053e-28,,50,10,10,800,50,80,60,40,0.2,200
fixed,NA,X_i,47.72904805582521,35.596748210750405,1.340826071337909,21.061696359783365,0.19426007715788438,,50,10,10,800,50,80,60,40,0.2,200
ran_pars,subj_id,sd__(Intercept),65.4929289134089,NA,NA,NA,NA,,50,10,10,800,50,80,60,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,-0.005159989875831805,NA,NA,NA,NA,,50,10,10,800,50,80,60,40,0.2,200
ran_pars,subj_id,sd__X_i,45.68280229885226,NA,NA,NA,NA,,50,10,10,800,50,80,60,40,0.2,200
ran_pars,item_id,sd__(Intercept),72.87615642643316,NA,NA,NA,NA,,50,10,10,800,50,80,60,40,0.2,200
ran_pars,Residual,sd__Observation,201.99212828969434,NA,NA,NA,NA,,50,10,10,800,50,80,60,40,0.2,200
fixed,NA,(Intercept),790.1217391458696,19.79099150197904,39.92330243115206,37.32858835763791,3.159751781908234e-32,,50,10,10,800,50,80,80,40,0.2,200
fixed,NA,X_i,44.02221978169357,34.00867906617699,1.2944407424949196,23.00722093149029,0.20835524030270247,,50,10,10,800,50,80,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),79.31727695360478,NA,NA,NA,NA,,50,10,10,800,50,80,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,0.2567799993289888,NA,NA,NA,NA,,50,10,10,800,50,80,80,40,0.2,200
ran_pars,subj_id,sd__X_i,68.2478231035277,NA,NA,NA,NA,,50,10,10,800,50,80,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),67.75273910653783,NA,NA,NA,NA,,50,10,10,800,50,80,80,40,0.2,200
ran_pars,Residual,sd__Observation,190.62280383724715,NA,NA,NA,NA,,50,10,10,800,50,80,80,40,0.2,200
fixed,NA,(Intercept),765.4438785961094,24.65146331962427,31.05064671705566,29.52513566730297,4.2279266377609316e-24,,50,10,10,800,50,80,100,40,0.2,200
fixed,NA,X_i,-5.333139928623488,44.44286150172879,-0.11999992233659468,20.33109482381455,0.9056611321767513,,50,10,10,800,50,80,100,40,0.2,200
ran_pars,subj_id,sd__(Intercept),77.3130930218607,NA,NA,NA,NA,,50,10,10,800,50,80,100,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,0.007488396035711575,NA,NA,NA,NA,,50,10,10,800,50,80,100,40,0.2,200
ran_pars,subj_id,sd__X_i,33.59651133326423,NA,NA,NA,NA,,50,10,10,800,50,80,100,40,0.2,200
ran_pars,item_id,sd__(Intercept),94.38094165938129,NA,NA,NA,NA,,50,10,10,800,50,80,100,40,0.2,200
ran_pars,Residual,sd__Observation,206.78551525935092,NA,NA,NA,NA,,50,10,10,800,50,80,100,40,0.2,200
fixed,NA,(Intercept),805.7843091024288,23.17734193541691,34.766036215357516,21.406238995984527,2.5355785447220228e-20,,50,10,10,800,50,100,20,40,0.2,200
fixed,NA,X_i,42.15600519032015,45.80825639434678,0.9202708967443399,20.45921768173702,0.3681554201135735,,50,10,10,800,50,100,20,40,0.2,200
ran_pars,subj_id,sd__(Intercept),31.2437496631408,NA,NA,NA,NA,,50,10,10,800,50,100,20,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,0.7630490635067334,NA,NA,NA,NA,,50,10,10,800,50,100,20,40,0.2,200
ran_pars,subj_id,sd__X_i,37.23801053116335,NA,NA,NA,NA,,50,10,10,800,50,100,20,40,0.2,200
ran_pars,item_id,sd__(Intercept),97.76392453970257,NA,NA,NA,NA,,50,10,10,800,50,100,20,40,0.2,200
ran_pars,Residual,sd__Observation,199.44045291952398,NA,NA,NA,NA,,50,10,10,800,50,100,20,40,0.2,200
fixed,NA,(Intercept),798.3886110525165,22.72832146304476,35.127477950831555,20.9646592566427,4.08290795993657e-20,,50,10,10,800,50,100,40,40,0.2,200
fixed,NA,X_i,3.9202744193113617,44.991920021248134,0.0871328544649784,20.191017110311247,0.9314242620973339,,50,10,10,800,50,100,40,40,0.2,200
ran_pars,subj_id,sd__(Intercept),25.675031951223485,NA,NA,NA,NA,,50,10,10,800,50,100,40,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,-0.9999999097490617,NA,NA,NA,NA,,50,10,10,800,50,100,40,40,0.2,200
ran_pars,subj_id,sd__X_i,23.133376692593373,NA,NA,NA,NA,,50,10,10,800,50,100,40,40,0.2,200
ran_pars,item_id,sd__(Intercept),96.43603615502813,NA,NA,NA,NA,,50,10,10,800,50,100,40,40,0.2,200
ran_pars,Residual,sd__Observation,195.95151887365142,NA,NA,NA,NA,,50,10,10,800,50,100,40,40,0.2,200
fixed,NA,(Intercept),813.8543066936882,19.95318181021843,40.78819681164318,27.833701987045387,2.267642448597056e-26,,50,10,10,800,50,100,60,40,0.2,200
fixed,NA,X_i,20.57424329666152,36.36056527609072,0.5658394785790181,20.044843902792373,0.5777830015884922,,50,10,10,800,50,100,60,40,0.2,200
ran_pars,subj_id,sd__(Intercept),58.42347027905309,NA,NA,NA,NA,,50,10,10,800,50,100,60,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,0.9999999713861965,NA,NA,NA,NA,,50,10,10,800,50,100,60,40,0.2,200
ran_pars,subj_id,sd__X_i,11.482595843419245,NA,NA,NA,NA,,50,10,10,800,50,100,60,40,0.2,200
ran_pars,item_id,sd__(Intercept),76.37763037308325,NA,NA,NA,NA,,50,10,10,800,50,100,60,40,0.2,200
ran_pars,Residual,sd__Observation,195.41316662986705,NA,NA,NA,NA,,50,10,10,800,50,100,60,40,0.2,200
fixed,NA,(Intercept),805.8742151651227,25.99933262244621,30.99595773736826,40.713681654787614,6.148464166247175e-30,,50,10,10,800,50,100,80,40,0.2,200
fixed,NA,X_i,81.7468136812942,41.8229692711339,1.954591343128658,20.006138679786062,0.06475061140098953,,50,10,10,800,50,100,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),109.5934465445107,NA,NA,NA,NA,,50,10,10,800,50,100,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,1,NA,NA,NA,NA,,50,10,10,800,50,100,80,40,0.2,200
ran_pars,subj_id,sd__X_i,17.546300812505997,NA,NA,NA,NA,,50,10,10,800,50,100,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),88.78517219652282,NA,NA,NA,NA,,50,10,10,800,50,100,80,40,0.2,200
ran_pars,Residual,sd__Observation,203.98648534696724,NA,NA,NA,NA,,50,10,10,800,50,100,80,40,0.2,200
fixed,NA,(Intercept),789.3848625923225,25.83429488792115,30.55569606280991,43.15333058659951,7.233837291913679e-31,,50,10,10,800,50,100,100,40,0.2,200
fixed,NA,X_i,17.90961096263628,41.82016803949233,0.42825296506995314,22.361281734358073,0.6725637023868805,,50,10,10,800,50,100,100,40,0.2,200
ran_pars,subj_id,sd__(Intercept),113.63595171611279,NA,NA,NA,NA,,50,10,10,800,50,100,100,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,0.6400340300489694,NA,NA,NA,NA,,50,10,10,800,50,100,100,40,0.2,200
ran_pars,subj_id,sd__X_i,74.94452855985529,NA,NA,NA,NA,,50,10,10,800,50,100,100,40,0.2,200
ran_pars,item_id,sd__(Intercept),85.69959515784593,NA,NA,NA,NA,,50,10,10,800,50,100,100,40,0.2,200
ran_pars,Residual,sd__Observation,204.76125462748337,NA,NA,NA,NA,,50,10,10,800,50,100,100,40,0.2,200
fixed,NA,(Intercept),788.5956139329737,6.2711493489244265,125.74977409336087,950.0001698798369,0,Model failed to converge with 1 negative eigenvalue: -3.6e+00,50,10,10,800,50,20,20,40,0.2,200
fixed,NA,X_i,57.11084663193739,14.889270048180391,3.835704936986946,49.747054877694026,3.5357933421344324e-4,Model failed to converge with 1 negative eigenvalue: -3.6e+00,50,10,10,800,50,20,20,40,0.2,200
ran_pars,subj_id,sd__(Intercept),0,NA,NA,NA,NA,Model failed to converge with 1 negative eigenvalue: -3.6e+00,50,10,10,800,50,20,20,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,NaN,NA,NA,NA,NA,Model failed to converge with 1 negative eigenvalue: -3.6e+00,50,10,10,800,50,20,20,40,0.2,200
ran_pars,subj_id,sd__X_i,56.73671912508715,NA,NA,NA,NA,Model failed to converge with 1 negative eigenvalue: -3.6e+00,50,10,10,800,50,20,20,40,0.2,200
ran_pars,item_id,sd__(Intercept),0,NA,NA,NA,NA,Model failed to converge with 1 negative eigenvalue: -3.6e+00,50,10,10,800,50,20,20,40,0.2,200
ran_pars,Residual,sd__Observation,198.31115489683194,NA,NA,NA,NA,Model failed to converge with 1 negative eigenvalue: -3.6e+00,50,10,10,800,50,20,20,40,0.2,200
fixed,NA,(Intercept),808.8498224706386,7.683870304932999,105.26593895674708,20.401072291718187,2.1693545500507557e-29,,50,10,10,800,50,20,40,40,0.2,200
fixed,NA,X_i,29.32108858934438,13.377699431336739,2.1917885612425163,19.844004116907588,0.040496324963132706,,50,10,10,800,50,20,40,40,0.2,200
ran_pars,subj_id,sd__(Intercept),26.933431043942985,NA,NA,NA,NA,,50,10,10,800,50,20,40,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,-0.9998291440479025,NA,NA,NA,NA,,50,10,10,800,50,20,40,40,0.2,200
ran_pars,subj_id,sd__X_i,6.434932971559222,NA,NA,NA,NA,,50,10,10,800,50,20,40,40,0.2,200
ran_pars,item_id,sd__(Intercept),5.944437403023676,NA,NA,NA,NA,,50,10,10,800,50,20,40,40,0.2,200
ran_pars,Residual,sd__Observation,206.80147945585682,NA,NA,NA,NA,,50,10,10,800,50,20,40,40,0.2,200
fixed,NA,(Intercept),818.2015577095933,12.596400067341653,64.95518984276487,42.9712218786771,1.5486790680562004e-44,,50,10,10,800,50,20,60,40,0.2,200
fixed,NA,X_i,45.67901385901794,18.236907490295597,2.504756570340948,22.25740292054835,0.020057636887258486,,50,10,10,800,50,20,60,40,0.2,200
ran_pars,subj_id,sd__(Intercept),66.56775480328216,NA,NA,NA,NA,,50,10,10,800,50,20,60,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,-0.7249208870200364,NA,NA,NA,NA,,50,10,10,800,50,20,60,40,0.2,200
ran_pars,subj_id,sd__X_i,51.190279618054056,NA,NA,NA,NA,,50,10,10,800,50,20,60,40,0.2,200
ran_pars,item_id,sd__(Intercept),24.77625744758976,NA,NA,NA,NA,,50,10,10,800,50,20,60,40,0.2,200
ran_pars,Residual,sd__Observation,198.37043229792246,NA,NA,NA,NA,,50,10,10,800,50,20,60,40,0.2,200
fixed,NA,(Intercept),804.7317468649526,15.767969085328936,51.03585265230529,50.416668689401824,4.531984167340085e-45,,50,10,10,800,50,20,80,40,0.2,200
fixed,NA,X_i,55.58851430980637,18.64588652784726,2.9812749437676795,20.814118053378593,0.0071660449703232,,50,10,10,800,50,20,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),92.68349310596174,NA,NA,NA,NA,,50,10,10,800,50,20,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,0.4715260350531791,NA,NA,NA,NA,,50,10,10,800,50,20,80,40,0.2,200
ran_pars,subj_id,sd__X_i,44.92887693433823,NA,NA,NA,NA,,50,10,10,800,50,20,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),26.492586797561387,NA,NA,NA,NA,,50,10,10,800,50,20,80,40,0.2,200
ran_pars,Residual,sd__Observation,204.28263124435733,NA,NA,NA,NA,,50,10,10,800,50,20,80,40,0.2,200
fixed,NA,(Intercept),800.2960885028759,16.011260843849833,49.98332712881145,48.44672341104384,2.3948527777779547e-43,,50,10,10,800,50,20,100,40,0.2,200
fixed,NA,X_i,86.38713562124292,14.217935832411836,6.075926677366976,20.979679593073353,4.999194585756112e-6,,50,10,10,800,50,20,100,40,0.2,200
ran_pars,subj_id,sd__(Intercept),102.26697618347193,NA,NA,NA,NA,,50,10,10,800,50,20,100,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,0.9999996487624181,NA,NA,NA,NA,,50,10,10,800,50,20,100,40,0.2,200
ran_pars,subj_id,sd__X_i,25.875236725735782,NA,NA,NA,NA,,50,10,10,800,50,20,100,40,0.2,200
ran_pars,item_id,sd__(Intercept),12.515443338826922,NA,NA,NA,NA,,50,10,10,800,50,20,100,40,0.2,200
ran_pars,Residual,sd__Observation,198.3884305024145,NA,NA,NA,NA,,50,10,10,800,50,20,100,40,0.2,200
fixed,NA,(Intercept),801.736996440161,11.825461389960154,67.79752349627877,21.293795723393423,2.2937408267377702e-26,,50,10,10,800,50,40,20,40,0.2,200
fixed,NA,X_i,98.87240278797124,24.487327243132466,4.0376967974608275,23.870924445352752,4.8306758112907504e-4,,50,10,10,800,50,40,20,40,0.2,200
ran_pars,subj_id,sd__(Intercept),20.64544569874246,NA,NA,NA,NA,,50,10,10,800,50,40,20,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,0.26124877663235624,NA,NA,NA,NA,,50,10,10,800,50,40,20,40,0.2,200
ran_pars,subj_id,sd__X_i,60.97614345728959,NA,NA,NA,NA,,50,10,10,800,50,40,20,40,0.2,200
ran_pars,item_id,sd__(Intercept),42.60323307009781,NA,NA,NA,NA,,50,10,10,800,50,40,20,40,0.2,200
ran_pars,Residual,sd__Observation,201.40773352130765,NA,NA,NA,NA,,50,10,10,800,50,40,20,40,0.2,200
fixed,NA,(Intercept),807.6346013433796,12.184116574857685,66.28585637550115,21.692587734349953,1.5461616976090648e-26,,50,10,10,800,50,40,40,40,0.2,200
fixed,NA,X_i,22.144221490276426,23.616220150124562,0.9376700144861932,20.097140146194867,0.35954687539425456,,50,10,10,800,50,40,40,40,0.2,200
ran_pars,subj_id,sd__(Intercept),21.830828352654407,NA,NA,NA,NA,,50,10,10,800,50,40,40,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,1,NA,NA,NA,NA,,50,10,10,800,50,40,40,40,0.2,200
ran_pars,subj_id,sd__X_i,10.104139412416563,NA,NA,NA,NA,,50,10,10,800,50,40,40,40,0.2,200
ran_pars,item_id,sd__(Intercept),44.75192920980432,NA,NA,NA,NA,,50,10,10,800,50,40,40,40,0.2,200
ran_pars,Residual,sd__Observation,196.93713966261612,NA,NA,NA,NA,,50,10,10,800,50,40,40,40,0.2,200
fixed,NA,(Intercept),777.5967822303469,14.6265111137905,53.16351768243593,27.125341420736618,5.747203012372461e-29,,50,10,10,800,50,40,60,40,0.2,200
fixed,NA,X_i,75.30221497595807,26.658760344058052,2.824670539969129,20.240110692217414,0.010389763850789104,,50,10,10,800,50,40,60,40,0.2,200
ran_pars,subj_id,sd__(Intercept),43.45721121026953,NA,NA,NA,NA,,50,10,10,800,50,40,60,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,-0.9999943121432697,NA,NA,NA,NA,,50,10,10,800,50,40,60,40,0.2,200
ran_pars,subj_id,sd__X_i,17.367397802361584,NA,NA,NA,NA,,50,10,10,800,50,40,60,40,0.2,200
ran_pars,item_id,sd__(Intercept),52.119597777577496,NA,NA,NA,NA,,50,10,10,800,50,40,60,40,0.2,200
ran_pars,Residual,sd__Observation,200.85223327991656,NA,NA,NA,NA,,50,10,10,800,50,40,60,40,0.2,200
fixed,NA,(Intercept),799.1169392333102,18.570726149271454,43.03100120103059,52.97975687104241,6.812600894505112e-43,,50,10,10,800,50,40,80,40,0.2,200
fixed,NA,X_i,36.39164513970512,24.284213657330938,1.4985721033927397,19.73504873127313,0.14981084863642533,,50,10,10,800,50,40,80,40,0.2,200
ran_pars,subj_id,sd__(Intercept),99.4289729737158,NA,NA,NA,NA,,50,10,10,800,50,40,80,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,1,NA,NA,NA,NA,,50,10,10,800,50,40,80,40,0.2,200
ran_pars,subj_id,sd__X_i,7.500691430040099,NA,NA,NA,NA,,50,10,10,800,50,40,80,40,0.2,200
ran_pars,item_id,sd__(Intercept),46.53955069271097,NA,NA,NA,NA,,50,10,10,800,50,40,80,40,0.2,200
ran_pars,Residual,sd__Observation,197.11156091185404,NA,NA,NA,NA,,50,10,10,800,50,40,80,40,0.2,200
fixed,NA,(Intercept),778.2281003494966,17.81856946512138,43.67511667380618,54.06139069819404,7.569553540472558e-44,,50,10,10,800,50,40,100,40,0.2,200
fixed,NA,X_i,19.133121627566723,20.02625447420429,0.9554019026479461,21.37984583516506,0.3500533853080575,,50,10,10,800,50,40,100,40,0.2,200
ran_pars,subj_id,sd__(Intercept),106.7602813917209,NA,NA,NA,NA,,50,10,10,800,50,40,100,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,-0.4037168009023255,NA,NA,NA,NA,,50,10,10,800,50,40,100,40,0.2,200
ran_pars,subj_id,sd__X_i,46.29568649416851,NA,NA,NA,NA,,50,10,10,800,50,40,100,40,0.2,200
ran_pars,item_id,sd__(Intercept),31.41159268356983,NA,NA,NA,NA,,50,10,10,800,50,40,100,40,0.2,200
ran_pars,Residual,sd__Observation,200.5289415038131,NA,NA,NA,NA,,50,10,10,800,50,40,100,40,0.2,200
fixed,NA,(Intercept),803.5595478922575,14.975115282570707,53.65965688608136,21.598510818949062,1.7746109886362705e-24,,50,10,10,800,50,60,20,40,0.2,200
fixed,NA,X_i,60.35777592703863,30.38514772124782,1.986423646208949,22.625782908834772,0.05922993168174001,,50,10,10,800,50,60,20,40,0.2,200
ran_pars,subj_id,sd__(Intercept),22.774597378208913,NA,NA,NA,NA,,50,10,10,800,50,60,20,40,0.2,200
ran_pars,subj_id,cor__(Intercept).X_i,0.9999999992595787,NA,NA,NA,NA,,50,10,10,800,50,60,20,40,0.2,200
